bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-16T16:50:20,NORWEGIAN SUN,311109000,55.84205,-134.4675167,177,VANCOUVER,177.6,17.0,9218131,C6RN3,69
2008-05-16T16:49:44,NORWEGIAN SUN,311109000,55.8444,-134.4677167,178,VANCOUVER,177.6,16.7,9218131,C6RN3,69
2008-05-16T16:49:34,NORWEGIAN SUN,311109000,55.84535,-134.46775,177,VANCOUVER,177.6,17.0,9218131,C6RN3,69
2008-05-16T16:48:46,NORWEGIAN SUN,311109000,55.8495,-134.4681667,176,VANCOUVER,173.6,16.8,9218131,C6RN3,69
2008-05-16T16:48:46,NORWEGIAN SUN,311109000,55.8505,-134.4683167,177,VANCOUVER,176.6,17.5,9218131,C6RN3,69
2008-05-16T16:47:27,NORWEGIAN SUN,311109000,55.85708333,-134.46895,178,VANCOUVER,178.3,17.3,9218131,C6RN3,69
2008-05-16T16:45:47,NORWEGIAN SUN,311109000,55.86285,-134.4694167,178,VANCOUVER,177.3,17.2,9218131,C6RN3,69
2008-05-16T16:45:42,NORWEGIAN SUN,311109000,55.8633,-134.4694833,177,VANCOUVER,175.6,17.3,9218131,C6RN3,69
2008-05-16T16:45:28,NORWEGIAN SUN,311109000,55.86425,-134.46955,177,VANCOUVER,175.3,17.4,9218131,C6RN3,69
2008-05-16T16:45:26,NORWEGIAN SUN,311109000,55.86471667,-134.4696333,177,VANCOUVER,178.0,16.8,9218131,C6RN3,69
2008-05-16T16:45:11,NORWEGIAN SUN,311109000,55.86566667,-134.4697167,178,VANCOUVER,177.3,17.5,9218131,C6RN3,69
2008-05-16T16:43:52,NORWEGIAN SUN,311109000,55.87175,-134.4703667,178,VANCOUVER,176.3,17.1,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95341667,-134.4781833,177,VANCOUVER,176.3,17.3,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.9538,-134.4782167,177,VANCOUVER,176.3,17.2,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95425,-134.4782667,177,VANCOUVER,176.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95616667,-134.4784833,177,VANCOUVER,177.0,17.0,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95721667,-134.4785833,177,VANCOUVER,177.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95816667,-134.4786833,177,VANCOUVER,179.0,17.1,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.95865,-134.4787333,177,VANCOUVER,175.0,17.4,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96006667,-134.4788833,177,VANCOUVER,178.3,16.9,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96231667,-134.4791333,177,VANCOUVER,177.9,17.4,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96328333,-134.4792167,177,VANCOUVER,177.6,17.1,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96376667,-134.4792667,177,VANCOUVER,177.6,16.9,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96423333,-134.4792833,177,VANCOUVER,176.3,17.2,9218131,C6RN3,69
2008-05-16T16:43:29,NORWEGIAN SUN,311109000,55.96565,-134.4794,178,VANCOUVER,179.0,17.0,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.96668333,-134.4794667,178,VANCOUVER,179.0,17.0,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.9694,-134.4797,178,VANCOUVER,178.3,17.2,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97128333,-134.4798833,177,VANCOUVER,175.9,16.7,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97223333,-134.48,178,VANCOUVER,177.3,16.8,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.9727,-134.4800333,178,VANCOUVER,177.3,17.1,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97318333,-134.4800833,178,VANCOUVER,178.3,17.1,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97601667,-134.4803167,178,VANCOUVER,177.6,16.6,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97648333,-134.48035,178,VANCOUVER,177.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97743333,-134.4804333,0,VANCOUVER,0.0,0.0,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97743333,-134.4804333,178,VANCOUVER,176.9,16.9,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97791667,-134.48045,178,VANCOUVER,177.6,17.4,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.9784,-134.4805,178,VANCOUVER,177.6,17.2,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97926667,-134.4805667,178,VANCOUVER,177.6,17.0,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.97983333,-134.4805833,178,VANCOUVER,177.3,17.2,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.98078333,-134.48065,178,VANCOUVER,176.3,17.0,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.98115,-134.4807,178,VANCOUVER,177.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.98171667,-134.4807333,178,VANCOUVER,177.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.98268333,-134.4808333,178,VANCOUVER,176.0,17.2,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.9836,-134.4809167,178,VANCOUVER,178.0,17.3,9218131,C6RN3,69
2008-05-16T16:43:27,NORWEGIAN SUN,311109000,55.9884,-134.4812667,179,VANCOUVER,176.6,17.3,9218131,C6RN3,69
