bs_ts,name,mmsi,lat,lon,heading,destination,cog,sog,imo,callsign,Type of ship and cargo
2008-05-14T23:59:53,NORWEGIAN SUN,311109000,57.78391667,-133.7303667,130,TRACY ARM-SKAGWAY,126.0,16.1,9218131,C6RN3,69
2008-05-14T23:58:53,NORWEGIAN SUN,311109000,57.78665,-133.7369667,133,TRACY ARM-SKAGWAY,128.7,16.1,9218131,C6RN3,69
2008-05-14T23:58:40,NORWEGIAN SUN,311109000,57.78726667,-133.7383833,133,TRACY ARM-SKAGWAY,129.0,16.0,9218131,C6RN3,69
2008-05-14T23:58:26,NORWEGIAN SUN,311109000,57.78805,-133.7402,0,TRACY ARM-SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-14T23:58:23,NORWEGIAN SUN,311109000,57.78805,-133.7402,133,TRACY ARM-SKAGWAY,129.0,16.0,9218131,C6RN3,69
2008-05-14T23:58:10,NORWEGIAN SUN,311109000,57.78866667,-133.7416333,133,TRACY ARM-SKAGWAY,129.0,16.0,9218131,C6RN3,69
2008-05-14T23:57:55,NORWEGIAN SUN,311109000,57.78946667,-133.7434167,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:57:40,NORWEGIAN SUN,311109000,57.79001667,-133.7447167,133,TRACY ARM-SKAGWAY,129.7,15.9,9218131,C6RN3,69
2008-05-14T23:57:23,NORWEGIAN SUN,311109000,57.79091667,-133.74675,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:57:05,NORWEGIAN SUN,311109000,57.7917,-133.74855,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:56:59,NORWEGIAN SUN,311109000,57.79196667,-133.7491833,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:56:47,NORWEGIAN SUN,311109000,57.79251667,-133.7504833,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:56:35,NORWEGIAN SUN,311109000,57.79306667,-133.7517667,133,TRACY ARM-SKAGWAY,127.5,15.9,9218131,C6RN3,69
2008-05-14T23:56:29,NORWEGIAN SUN,311109000,57.79333333,-133.7524167,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:56:16,NORWEGIAN SUN,311109000,57.79388333,-133.7537167,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:56:11,NORWEGIAN SUN,311109000,57.79415,-133.7543667,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:55:29,NORWEGIAN SUN,311109000,57.79605,-133.7589167,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:55:23,NORWEGIAN SUN,311109000,57.79636667,-133.7597,133,TRACY ARM-SKAGWAY,127.9,15.9,9218131,C6RN3,69
2008-05-14T23:54:59,NORWEGIAN SUN,311109000,57.7974,-133.76215,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:54:53,NORWEGIAN SUN,311109000,57.7977,-133.7628167,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:54:29,NORWEGIAN SUN,311109000,57.79878333,-133.7654,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:54:05,NORWEGIAN SUN,311109000,57.7999,-133.76795,133,TRACY ARM-SKAGWAY,129.7,15.9,9218131,C6RN3,69
2008-05-14T23:53:59,NORWEGIAN SUN,311109000,57.80018333,-133.7686,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:53:40,NORWEGIAN SUN,311109000,57.80101667,-133.7705167,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:53:16,NORWEGIAN SUN,311109000,57.80213333,-133.7730667,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:53:05,NORWEGIAN SUN,311109000,57.8027,-133.77435,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:52:59,NORWEGIAN SUN,311109000,57.80293333,-133.7748667,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:52:27,NORWEGIAN SUN,311109000,57.80493333,-133.7794667,0,TRACY ARM-SKAGWAY,0.0,0.0,9218131,C6RN3,69
2008-05-14T23:52:16,NORWEGIAN SUN,311109000,57.80493333,-133.7794667,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:52:05,NORWEGIAN SUN,311109000,57.80548333,-133.78075,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:51:59,NORWEGIAN SUN,311109000,57.80576667,-133.7813833,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:51:47,NORWEGIAN SUN,311109000,57.80631667,-133.7826667,133,TRACY ARM-SKAGWAY,128.6,15.9,9218131,C6RN3,69
2008-05-14T23:51:41,NORWEGIAN SUN,311109000,57.8066,-133.7833,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:51:29,NORWEGIAN SUN,311109000,57.80715,-133.7845833,133,TRACY ARM-SKAGWAY,129.7,15.9,9218131,C6RN3,69
2008-05-14T23:51:16,NORWEGIAN SUN,311109000,57.80776667,-133.786,133,TRACY ARM-SKAGWAY,129.0,15.9,9218131,C6RN3,69
2008-05-14T23:51:11,NORWEGIAN SUN,311109000,57.808,-133.7865167,133,TRACY ARM-SKAGWAY,129.7,15.9,9218131,C6RN3,69
2008-05-14T23:50:41,NORWEGIAN SUN,311109000,57.80935,-133.7895833,133,TRACY ARM-SKAGWAY,129.0,16.0,9218131,C6RN3,69
2008-05-14T23:50:34,NORWEGIAN SUN,311109000,57.8097,-133.79035,133,TRACY ARM-SKAGWAY,129.7,16.0,9218131,C6RN3,69
2008-05-14T23:50:29,NORWEGIAN SUN,311109000,57.80991667,-133.79085,133,TRACY ARM-SKAGWAY,129.7,16.0,9218131,C6RN3,69
2008-05-14T23:49:53,NORWEGIAN SUN,311109000,57.81166667,-133.7948333,133,TRACY ARM-SKAGWAY,128.7,16.1,9218131,C6RN3,69
2008-05-14T23:49:47,NORWEGIAN SUN,311109000,57.81195,-133.7954833,133,TRACY ARM-SKAGWAY,128.7,16.1,9218131,C6RN3,69
2008-05-14T23:49:41,NORWEGIAN SUN,311109000,57.81223333,-133.7961333,133,TRACY ARM-SKAGWAY,128.7,16.1,9218131,C6RN3,69
2008-05-14T23:49:34,NORWEGIAN SUN,311109000,57.8125,-133.7967833,133,TRACY ARM-SKAGWAY,129.4,16.1,9218131,C6RN3,69
2008-05-14T23:49:29,NORWEGIAN SUN,311109000,57.8128,-133.7974333,133,TRACY ARM-SKAGWAY,128.7,16.2,9218131,C6RN3,69
2008-05-14T23:49:11,NORWEGIAN SUN,311109000,57.81365,-133.7994,133,TRACY ARM-SKAGWAY,128.0,16.3,9218131,C6RN3,69
2008-05-14T23:48:53,NORWEGIAN SUN,311109000,57.81445,-133.80125,133,TRACY ARM-SKAGWAY,128.8,16.4,9218131,C6RN3,69
2008-05-14T23:48:47,NORWEGIAN SUN,311109000,57.81473333,-133.8019167,133,TRACY ARM-SKAGWAY,128.8,16.4,9218131,C6RN3,69
2008-05-14T23:48:29,NORWEGIAN SUN,311109000,57.81566667,-133.8040167,133,TRACY ARM-SKAGWAY,128.8,16.5,9218131,C6RN3,69
2008-05-14T23:48:16,NORWEGIAN SUN,311109000,57.81628333,-133.8054667,133,TRACY ARM-SKAGWAY,128.8,16.5,9218131,C6RN3,69
2008-05-14T23:48:11,NORWEGIAN SUN,311109000,57.81653333,-133.8059833,133,TRACY ARM-SKAGWAY,129.8,16.5,9218131,C6RN3,69
2008-05-14T23:48:05,NORWEGIAN SUN,311109000,57.81681667,-133.8066667,133,TRACY ARM-SKAGWAY,129.8,16.5,9218131,C6RN3,69
2008-05-14T23:47:53,NORWEGIAN SUN,311109000,57.81735,-133.8078667,133,TRACY ARM-SKAGWAY,129.8,16.6,9218131,C6RN3,69
2008-05-14T23:47:41,NORWEGIAN SUN,311109000,57.81793333,-133.8092,133,TRACY ARM-SKAGWAY,129.8,16.6,9218131,C6RN3,69
2008-05-14T23:47:29,NORWEGIAN SUN,311109000,57.81856667,-133.8106333,133,TRACY ARM-SKAGWAY,129.8,16.6,9218131,C6RN3,69
2008-05-14T23:47:17,NORWEGIAN SUN,311109000,57.81916667,-133.8119667,133,TRACY ARM-SKAGWAY,130.5,16.6,9218131,C6RN3,69
